,adress,Latitude,Longitude,
,"обл. Псковская, г. Псков, ул. Олега Кошевого, д. 19",57.8287302,28.3354934,1974
,"обл. Псковская, г. Псков, ул. Олега Кошевого, д. 21",57.8291566,28.3352776,1971
,"обл. Псковская, г. Псков, ул. Олега Кошевого, д. 23",57.82979,28.3368465,1977
,"обл. Псковская, г. Псков, ул. Олега Кошевого, д. 25",57.8321592,28.3380104,1971
,"обл. Псковская, г. Псков, наб. Ольгинская, д. 5А",57.81675919999999,28.3242075,2019
,"обл. Псковская, г. Псков, наб. Ольгинская, д. 9",57.8161587,28.3259706,1967
,"обл. Псковская, г. Псков, наб. Ольгинская, д. 11",57.815701,28.3234989,1966
,"обл. Псковская, г. Псков, наб. Ольгинская, д. 11А",57.8158232,28.3228654,1967
,"обл. Псковская, г. Псков, проезд. Паровозный, д. 3",57.8013096,28.3638287,1972
,"обл. Псковская, г. Псков, ул. Пароменская, д. 5",57.8200507,28.3231967,1960
,"обл. Псковская, г. Псков, ул. Пароменская, д. 8а",57.8195869,28.3217124,2009
,"обл. Псковская, г. Псков, ул. Пароменская, д. 15",57.8197574,28.3197666,1917
,"обл. Псковская, г. Псков, ул. Пароменская, д. 17",57.8196758,28.3185234,1972
,"обл. Псковская, г. Псков, ул. Пароменская, д. 19",57.81958960000001,28.3174173,1969
,"обл. Псковская, г. Псков, ул. Пароменская, д. 20а",57.81925340000001,28.3171522,1958
,"обл. Псковская, г. Псков, ул. Пароменская, д. 26",57.81887270000001,28.3141655,2004
,"обл. Псковская, г. Псков, ул. Первомайская, д. 6",57.8246727,28.3415889,1987
,"обл. Псковская, г. Псков, ул. Первомайская, д. 20",57.8255722,28.3386291,1960
,"обл. Псковская, г. Псков, ул. Первомайская, д. 22",57.8256697,28.338189,1955
,"обл. Псковская, г. Псков, ул. Первомайская, д. 24",57.8256738,28.337627,2008
,"обл. Псковская, г. Псков, ул. Первомайская, д. 31",57.8274044,28.3356865,1990
,"обл. Псковская, г. Псков, ул. Первомайская, д. 41",57.8278878,28.331806,1917
,"обл. Псковская, г. Псков, ул. Петрова, д. 2",57.829749,28.353976,2008
,"обл. Псковская, г. Псков, ул. Петрова, д. 2а",57.8300172,28.3554441,2011
,"обл. Псковская, г. Псков, ул. Петрова, д. 4а",57.8294441,28.3551627,1988
,"обл. Псковская, г. Псков, ул. Петровская, д. 4а",57.82426400000001,28.31645,2016
,"обл. Псковская, г. Псков, ул. Петровская, д. 8",57.8226014,28.3156225,1975
,"обл. Псковская, г. Псков, ул. Петровская, д. 8 а",57.82357450000001,28.316485,1979
,"обл. Псковская, г. Псков, ул. Петровская, д. 10",57.82239930000001,28.3156187,1982
,"обл. Псковская, г. Псков, ул. Петровская, д. 10а",57.8227674,28.3166248,2003
,"обл. Псковская, г. Псков, ул. Петровская, д. 12",57.82090269999999,28.3160418,1983
,"обл. Псковская, г. Псков, ул. Петровская, д. 20",57.81709189999999,28.3169926,1970
,"обл. Псковская, г. Псков, ул. Петровская, д. 26",57.81306300000001,28.318037,1992
,"обл. Псковская, г. Псков, ул. Петровская, д. 28",57.81266429999999,28.3181362,1975
,"обл. Псковская, г. Псков, ул. Петровская, д. 29",57.82039,28.31529,1974
,"обл. Псковская, г. Псков, ул. Петровская, д. 31",57.8199104,28.3148479,1974
,"обл. Псковская, г. Псков, ул. Петровская, д. 35",57.8190262,28.3155823,1959
,"обл. Псковская, г. Псков, ул. Петровская, д. 37",57.81863079999999,28.3156552,1952
,"обл. Псковская, г. Псков, ул. Петровская, д. 49",57.8163619,28.3160236,1977
,"обл. Псковская, г. Псков, пер. Петровский, д. 16",57.81843780000001,28.3142345,1958
,"обл. Псковская, г. Псков, пер. Петровский, д. 19",57.8179214,28.313901,1951
,"обл. Псковская, г. Псков, ул. Печорская, д. 1",57.8121417,28.2805889,1984
,"обл. Псковская, г. Псков, ул. Печорская, д. 1А",57.8125955,28.2808946,1984
,"обл. Псковская, г. Псков, ул. Печорская, д. 1Б",57.812434,28.281824,1984
,"обл. Псковская, г. Псков, ул. Печорская, д. 5",57.8140264,28.2795257,1983
,"обл. Псковская, г. Псков, ул. Печорская, д. 5А",57.8143419,28.2808015,1983
,"обл. Псковская, г. Псков, ул. Печорская, д. 7",57.81441969999999,28.2784882,1984
,"обл. Псковская, г. Псков, ул. Плехановский посад, д. 67",57.8142915,28.3579597,1984
,"обл. Псковская, г. Псков, ул. Плехановский посад, д. 71",57.81312750000001,28.3607753,1975
,"обл. Псковская, г. Псков, ул. Плехановский посад, д. 73",57.8130907,28.3620502,1973
,"обл. Псковская, г. Псков, ул. Плехановский посад, д. 75",57.81294799999999,28.3629338,1979
,"обл. Псковская, г. Псков, ул. Пограничная, д. 1А",57.80833869999999,28.4239395,1968
,"обл. Псковская, г. Псков, ул. Пригородная, д. 26 а",57.80209259999999,28.4036825,1980
,"обл. Псковская, г. Псков, ул. Профсоюзная, д. 1",57.81672510000001,28.3334385,1961
,"обл. Псковская, г. Псков, ул. Профсоюзная, д. 3",57.8166346,28.3324074,1961
,"обл. Псковская, г. Псков, ул. Пушкина, д. 7",57.817989,28.3403666,1959
,"обл. Псковская, г. Псков, ул. Пушкина, д. 8",57.81788699999999,28.338625,1917
,"обл. Псковская, г. Псков, ул. Пушкина, д. 9",57.8174764,28.3412162,1957
,"обл. Псковская, г. Псков, ул. Пушкина, д. 12",57.818213,28.3398052,1917
,"обл. Псковская, г. Псков, ул. Реки Великой набережная, д. 4",57.8176206,28.3311233,1961
,"обл. Псковская, г. Псков, ул. Реки Великой набережная, д. 6",57.8169481,28.3312521,1961
,"обл. Псковская, г. Псков, ул. Рельсовая, д. 4/2",57.806658,28.3692111,1964
,"обл. Псковская, г. Псков, ул. Рельсовая, д. 6",57.8061424,28.3682729,1989
,"обл. Псковская, г. Псков, ул. Рельсовая, д. 8",57.80636269999999,28.3684673,2000
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 5/12",57.8166994,28.3344734,1939
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 5а",57.8166994,28.3344734,2008
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 14",57.8166994,28.3344734,1960
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 15",57.8166994,28.3344734,1963
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 19",57.8166994,28.3344734,1959
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 22",57.8166994,28.3344734,1993
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 29/31",57.8166994,28.3344734,1973
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 31",57.8166994,28.3344734,1981
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 35",57.8166994,28.3344734,1971
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 37",57.8166994,28.3344734,1970
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 39",57.8166994,28.3344734,1970
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 41",57.8166994,28.3344734,1986
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 42 а",57.8166994,28.3344734,1967
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 42а",57.8166994,28.3344734,1967
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 42а, к. 2",57.8166994,28.3344734,1967
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 43",57.8166994,28.3344734,1970
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 44",57.8166994,28.3344734,1968
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 44, к. 1",57.8166994,28.3344734,1968
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 44, стр. А",57.8166994,28.3344734,1967
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 45",57.8166994,28.3344734,1970
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 46",57.8166994,28.3344734,1968
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 47",57.8166994,28.3344734,1969
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 48",57.8166994,28.3344734,1967
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 48А",57.8166994,28.3344734,1969
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 49",57.8166994,28.3344734,1977
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 49а",57.83502000000001,28.316092,1995
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 50",57.8166994,28.3344734,1970
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 51",57.8166994,28.3344734,1988
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 51а",57.8166994,28.3344734,1995
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 52",57.8166994,28.3344734,1971
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 52А",57.8166994,28.3344734,1967
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 52Б",57.8166994,28.3344734,1990
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 53",57.8166994,28.3344734,1983
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 54",57.8166994,28.3344734,1968
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 54А",57.8166994,28.3344734,1968
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 55",57.8166994,28.3344734,1983
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 56",57.8166994,28.3344734,1967
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 56А",57.8166994,28.3344734,1968
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 57",57.8166994,28.3344734,1983
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 58",57.8166994,28.3344734,1971
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 59",57.8166994,28.3344734,1980
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 60",57.8166994,28.3344734,1971
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 60-а",57.8166994,28.3344734,1968
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 61",57.8166994,28.3344734,1980
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 62",57.8166994,28.3344734,1970
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 62, к. 1",57.8166994,28.3344734,1970
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 62А",57.8166994,28.3344734,1968
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 63",57.8166994,28.3344734,1980
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 64",57.8166994,28.3344734,1975
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 64А",57.8166994,28.3344734,1968
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 65",57.8166994,28.3344734,1984
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 66",57.8166994,28.3344734,1974
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 67",57.8166994,28.3344734,1986
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 67А",57.8166994,28.3344734,1988
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 68",57.8166994,28.3344734,1980
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 69",57.8166994,28.3344734,1983
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 69А",57.8166994,28.3344734,1984
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 70",57.8166994,28.3344734,2010
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 70А",57.8166994,28.3344734,2009
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 73",57.8166994,28.3344734,1998
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 74",57.8166994,28.3344734,2014
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 74А",57.8166994,28.3344734,2012
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 75",57.8166994,28.3344734,1998
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 77",57.8166994,28.3344734,2002
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 79",57.8166994,28.3344734,1999
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 79А",57.8166994,28.3344734,2002
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 81",57.8166994,28.3344734,2003
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 83",57.8166994,28.3344734,2000
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 83А",57.8166994,28.3344734,2002
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 85",57.8166994,28.3344734,2007
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 85а",57.8166994,28.3344734,2009
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 87",57.8166994,28.3344734,2002
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 87а",57.8166994,28.3344734,2009
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 89",57.8166994,28.3344734,1999
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 91",57.8166994,28.3344734,2000
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 91а",57.8166994,28.3344734,2011
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 93",57.8166994,28.3344734,2001
,"обл. Псковская, г. Псков, пр-кт. Рижский, д. 95",57.8166994,28.3344734,2001
,"обл. Псковская, г. Псков, ул. Розы Люксембург, д. 5",57.8154324,28.3229955,1977
,"обл. Псковская, г. Псков, ул. Розы Люксембург, д. 6",57.815065,28.3234929,1994
,"обл. Псковская, г. Псков, ул. Розы Люксембург, д. 19",57.8152701,28.3153664,1972
,"обл. Псковская, г. Псков, ул. Розы Люксембург, д. 22",57.81414580000001,28.3127801,1973
,"обл. Псковская, г. Псков, ул. Розы Люксембург, д. 23",57.8147469,28.3139123,1975
,"обл. Псковская, г. Псков, ул. Розы Люксембург, д. 24/26",57.81415390000001,28.311723,1969
,"обл. Псковская, г. Псков, ул. Розы Люксембург, д. 26А",57.81345260000001,28.3123771,1971
,"обл. Псковская, г. Псков, ул. Розы Люксембург, д. 26Б",57.8127956,28.3123396,1971
,"обл. Псковская, г. Псков, ул. Розы Люксембург, д. 27",57.8145697,28.3122524,1969
,"обл. Псковская, г. Псков, ул. Розы Люксембург, д. 28",57.8135847,28.3116038,1975
,"обл. Псковская, г. Псков, ул. Розы Люксембург, д. 30",57.81387909999999,28.3096151,2002
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 1",57.81491989999999,28.27286,1990
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 2",57.8104226,28.2755175,1994
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 3",57.8156901,28.2724651,1990
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 3А",57.8159819,28.2738277,1990
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 4",57.810871,28.274463,1994
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 5",57.81617189999999,28.2728319,1990
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 5А",57.81673259999999,28.2738573,2003
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 6",57.8103494,28.2742268,1995
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 6А",57.81023889999999,28.2747473,1995
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 7",57.8164376,28.2723803,1990
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 9",57.8166814,28.2715672,1990
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 9А",57.8170212,28.2725363,1990
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 10",57.8114903,28.2744961,1993
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 11",57.81729499999999,28.270708,1991
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 12",57.81203499999999,28.273444,1993
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 13",57.8187558,28.2697905,1997
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 14",57.81158409999999,28.2731585,1992
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 18",57.8109402,28.2709034,2006
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 20",57.81145869999999,28.2709541,2001
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 22",57.812827,28.2731651,1995
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 24",57.8122862,28.272194,1993
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 24А",57.8121763,28.2727353,1993
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 24Б",57.81264729999999,28.272453,1993
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 26",57.8120425,28.2712767,1993
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 26А",57.81193340000001,28.2718041,1993
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 30",57.8146091,28.2717704,2004
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 32",57.81422200000001,28.270601,2004
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 34",57.8150352,28.2698017,2004
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 36",57.81543,28.271003,2004
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 38",57.816011,28.2706625,2005
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 40",57.81581019999999,28.2691631,2005
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 40А",57.81581019999999,28.2691631,2013
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 40В",57.8162541,28.2695458,2011
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 42а",57.8163797,28.270158,2014
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 44",57.8171013,28.2683901,2005
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 46",57.81667279999999,28.2688107,2006
,"обл. Псковская, г. Псков, ул. Рокоссовского, д. 48",57.81641939999999,28.2680346,2006
,"обл. Псковская, г. Псков, ул. Ротная, д. 31",57.80398940000001,28.3481906,1974
,"обл. Псковская, г. Псков, ул. Ротная, д. 33",57.8035948,28.3478102,1974
,"обл. Псковская, г. Псков, ул. Свердлова, д. 6",57.8062876,28.334893,1961
,"обл. Псковская, г. Псков, ул. Свердлова, д. 38",57.8124653,28.3418459,1990
,"обл. Псковская, г. Псков, ул. Свердлова, д. 42",57.81241120000001,28.3436218,1938
,"обл. Псковская, г. Псков, ул. Свердлова, д. 46",57.81474120000001,28.345177,1957
,"обл. Псковская, г. Псков, ул. Свердлова, д. 50",57.815481,28.3459663,1967
,"обл. Псковская, г. Псков, ул. Свердлова, д. 52",57.816057,28.346544,1938
,"обл. Псковская, г. Псков, ул. Свердлова, д. 54Б",57.81654619999999,28.3467567,1917
,"обл. Псковская, г. Псков, ул. Свердлова, д. 70",57.8189514,28.35017,1963
,"обл. Псковская, г. Псков, ул. Свердлова, д. 76",57.81983339999999,28.350195,2006
,"обл. Псковская, г. Псков, ул. Свердлова, д. 76А",57.8196722,28.3508746,1959
,"обл. Псковская, г. Псков, б-р. Сиреневый, д. 1",57.83624020000001,28.3408784,1978
,"обл. Псковская, г. Псков, б-р. Сиреневый, д. 1 а",57.8371934,28.3418507,1979
,"обл. Псковская, г. Псков, б-р. Сиреневый, д. 3",57.8366802,28.3393287,1978
,"обл. Псковская, г. Псков, б-р. Сиреневый, д. 7",57.83739050000001,28.3398614,1977
,"обл. Псковская, г. Псков, б-р. Сиреневый, д. 9",57.8376179,28.3386666,1977
,"обл. Псковская, г. Псков, б-р. Сиреневый, д. 11",57.8381334,28.3398898,1977
,"обл. Псковская, г. Псков, б-р. Сиреневый, д. 13",57.8378057,28.3405571,1977
,"обл. Псковская, г. Псков, б-р. Сиреневый, д. 17",57.83767089999999,28.3417755,1979
,"обл. Псковская, г. Псков, ул. Советская, д. 1/3",57.8185617,28.3312392,1960
,"обл. Псковская, г. Псков, наб. Советская, д. 3",57.8185617,28.3312392,2008
,"обл. Псковская, г. Псков, наб. Советская, д. 4",57.8276524,28.3224376,2008
,"обл. Псковская, г. Псков, наб. Советская, д. 5",57.8180305,28.3324358,2008
,"обл. Псковская, г. Псков, ул. Советская, д. 5",57.8180305,28.3324358,1961
,"обл. Псковская, г. Псков, наб. Советская, д. 6",57.8275558,28.3223996,2006
,"обл. Псковская, г. Псков, ул. Советская, д. 9",57.81696129999999,28.3336267,1962
,"обл. Псковская, г. Псков, ул. Советская, д. 25",57.8138105,28.3336021,1917
,"обл. Псковская, г. Псков, ул. Советская, д. 35А",57.81163609999999,28.3346262,1958
,"обл. Псковская, г. Псков, ул. Советская, д. 39",57.81058589999999,28.3352807,1953
,"обл. Псковская, г. Псков, ул. Советская, д. 41",57.81018700000001,28.3357819,1917
,"обл. Псковская, г. Псков, ул. Советская, д. 42",57.81396429999999,28.3350906,1917
,"обл. Псковская, г. Псков, ул. Советская, д. 43",57.8099649,28.3362925,1962
,"обл. Псковская, г. Псков, ул. Советская, д. 45",57.80987979999999,28.3365037,1917
,"обл. Псковская, г. Псков, ул. Советская, д. 47",57.809245,28.3372961,1947
,"обл. Псковская, г. Псков, ул. Советская, д. 48",57.8125482,28.334993,1948
,"обл. Псковская, г. Псков, ул. Советская, д. 53/15",57.807112,28.3395596,1962
,"обл. Псковская, г. Псков, ул. Советская, д. 54",57.81143619999999,28.3353395,1961
,"обл. Псковская, г. Псков, ул. Советская, д. 55",57.8066468,28.34067,1962
,"обл. Псковская, г. Псков, ул. Советская, д. 56\2",57.8111978,28.3357458,1961
,"обл. Псковская, г. Псков, ул. Советская, д. 62",57.809554,28.3375809,1957
,"обл. Псковская, г. Псков, ул. Советская, д. 64/18",57.80911860000001,28.3382946,1957
,"обл. Псковская, г. Псков, ул. Советская, д. 71/31",57.806071,28.3413379,1958
,"обл. Псковская, г. Псков, ул. Советская, д. 73",57.8054983,28.3420511,2014
,"обл. Псковская, г. Псков, ул. Советская, д. 73А",57.8051238,28.3424634,1994
,"обл. Псковская, г. Псков, ул. Советская, д. 75",57.8049221,28.3426075,1994
,"обл. Псковская, г. Псков, ул. Советская, д. 77",57.80463119999999,28.3429039,1954
,"обл. Псковская, г. Псков, ул. Советская, д. 77А",57.8042544,28.3417701,1973
,"обл. Псковская, г. Псков, ул. Советская, д. 81",57.80406739999999,28.343377,1955
,"обл. Псковская, г. Псков, ул. Советская, д. 94",57.80540190000001,28.3428634,1962
,"обл. Псковская, г. Псков, ул. Советская, д. 102",57.80375309999999,28.3443905,1960
,"обл. Псковская, г. Псков, ул. Советская, д. 104",57.80355540000001,28.3456435,1973
,"обл. Псковская, г. Псков, пер. Советской Армии, д. 3/1",57.7966029,28.3449619,1974
,"обл. Псковская, г. Псков, пер. Советской Армии, д. 4",57.7972414,28.3437269,1959
,"обл. Псковская, г. Псков, пер. Советской Армии, д. 8",57.7967828,28.3441262,1959
,"обл. Псковская, г. Псков, ул. Советской Армии, д. 21",57.7944664,28.3459827,1957
,"обл. Псковская, г. Псков, ул. Советской Армии, д. 31",57.7929682,28.3463588,1957
,"обл. Псковская, г. Псков, ул. Советской Армии, д. 49",57.79102779999999,28.3470785,1986
,"обл. Псковская, г. Псков, ул. Советской Армии, д. 50а",57.791463,28.3498561,1992
,"обл. Псковская, г. Псков, ул. Солнечная, д. 5",57.7960213,28.3511044,1984
,"обл. Псковская, г. Псков, ул. Солнечная, д. 7",57.7947563,28.3519149,1987
,"обл. Псковская, г. Псков, ул. Солнечная, д. 9",57.7944904,28.3518006,1987
,"обл. Псковская, г. Псков, ул. Спегальского, д. 5",57.8189869,28.3483738,1964
,"обл. Псковская, г. Псков, ул. Спегальского, д. 6",57.81984780000001,28.3468259,1955
,"обл. Псковская, г. Псков, ул. Спегальского, д. 8",57.8191174,28.3490709,1970
,"обл. Псковская, г. Псков, ул. Спегальского, д. 10",57.8195076,28.3497793,1986
,"обл. Псковская, г. Псков, ул. Спортивная, д. 3",57.81017199999999,28.3451903,1964
,"обл. Псковская, г. Псков, ул. Спортивная, д. 5",57.8098353,28.3463128,1964
,"обл. Псковская, г. Псков, ул. Старотекстильная, д. 100",57.83556579999999,28.3369296,1959
,"обл. Псковская, г. Псков, ул. Стахановская, д. 1",57.805642,28.3465466,1963
,"обл. Псковская, г. Псков, ул. Стахановская, д. 2",57.80561580000001,28.3480725,1963
,"обл. Псковская, г. Псков, ул. Стахановская, д. 4",57.80511790000001,28.3487901,1970
,"обл. Псковская, г. Псков, ул. Стахановская, д. 6",57.8051912,28.3497896,1963
,"обл. Псковская, г. Псков, ул. Стахановская, д. 7",57.80504329999999,28.3477011,1960
,"обл. Псковская, г. Псков, ул. Стахановская, д. 8",57.8047409,28.3506845,1993
,"обл. Псковская, г. Псков, ул. Стахановская, д. 9",57.80461149999999,28.3483597,1974
,"обл. Псковская, г. Псков, ул. Стахановская, д. 10",57.80479630000001,28.3517853,1963
,"обл. Псковская, г. Псков, ул. Стахановская, д. 11",57.80439549999999,28.3490741,1967
,"обл. Псковская, г. Псков, ул. Стахановская, д. 12",57.80461409999999,28.3528651,1972
,"обл. Псковская, г. Псков, ул. Стахановская, д. 13",57.80424499999999,28.349709,1995
,"обл. Псковская, г. Псков, ул. Стахановская, д. 14",57.8045375,28.3541284,1964
,"обл. Псковская, г. Псков, ул. Стахановская, д. 15",57.8042178,28.3516557,1982
,"обл. Псковская, г. Псков, ул. Стахановская, д. 16",57.8044515,28.3549688,1964
,"обл. Псковская, г. Псков, ул. Стахановская, д. 17",57.80406259999999,28.3529405,1987
,"обл. Псковская, г. Псков, ул. Стахановская, д. 18",57.804362,28.3556796,1964
,"обл. Псковская, г. Псков, ул. Стахановская, д. 19",57.803679,28.3558316,1984
,"обл. Псковская, г. Псков, ул. Стахановская, д. 20",57.8042562,28.3564221,1971
,"обл. Псковская, г. Псков, ул. Стахановская, д. 22",57.80396760000001,28.357158,1991
,"обл. Псковская, г. Псков, д. ст. Березка,5",57.8121551,28.3841246,1955
,"обл. Псковская, г. Псков, ул. Текстильная, д. 2",57.832999,28.3458867,1972
,"обл. Псковская, г. Псков, ул. Текстильная, д. 4",57.8334468,28.3478185,1972
,"обл. Псковская, г. Псков, ул. Текстильная, д. 6",57.8337786,28.3488275,1973
,"обл. Псковская, г. Псков, ул. Текстильная, д. 8",57.8332784,28.3485961,1978
,"обл. Псковская, г. Псков, ул. Текстильная, д. 10",57.8324471,28.3476531,1972
,"обл. Псковская, г. Псков, ул. Текстильная, д. 12",57.832669,28.348741,1972
,"обл. Псковская, г. Псков, ул. Текстильная, д. 14",57.8331382,28.3498671,1972
,"обл. Псковская, г. Псков, ул. Текстильная, д. 16",57.8336735,28.3502099,1972
,"обл. Псковская, г. Псков, пер. Текстильный, д. 3",57.8323404,28.3182381,1962
,"обл. Псковская, г. Псков, ул. Техническая, д. 8",57.838801,28.288886,2012
,"обл. Псковская, г. Псков, ул. Техническая, д. 14",57.8393822,28.2880091,2014
,"обл. Псковская, г. Псков, ул. Техническая, д. 15",57.8391736,28.2918211,1994
,"обл. Псковская, г. Псков, ул. Техническая, д. 17",57.8402164,28.2904205,2019
,"обл. Псковская, г. Псков, ул. Торошинская, д. 6",57.83242709999999,28.3239086,1952
,"обл. Псковская, г. Псков, ул. Труда, д. 5",57.8228447,28.3343493,1962
,"обл. Псковская, г. Псков, ул. Труда, д. 6",57.8250335,28.3354937,1956
,"обл. Псковская, г. Псков, ул. Труда, д. 7",57.8232116,28.3345303,1963
,"обл. Псковская, г. Псков, ул. Труда, д. 10",57.8258574,28.3363246,1948
,"обл. Псковская, г. Псков, ул. Труда, д. 13",57.82435239999999,28.335363,1953
,"обл. Псковская, г. Псков, ул. Труда, д. 14",57.8284196,28.3366276,1973
,"обл. Псковская, г. Псков, ул. Труда, д. 15",57.82458500000001,28.3358988,2006
,"обл. Псковская, г. Псков, ул. Труда, д. 16",57.82911900000001,28.336624,1983
